saving only one halfx,y
2.236412675821336649e+01,2.176174394270045198e+01
2.232548176568156606e+01,2.154734252454577259e+01
2.228833409827690204e+01,2.133294110639107899e+01
2.225264338710213252e+01,2.111853968823639605e+01
2.221837019126164847e+01,2.090413827008171666e+01
2.219054677900981432e+01,2.072289567210176386e+01
2.218553603334039792e+01,2.068973685192703726e+01
2.215435306929066783e+01,2.047533543377234011e+01
2.212445291156752347e+01,2.026093401561766072e+01
2.209580044018611034e+01,2.004653259746298133e+01
2.206836129433377636e+01,1.983213117930828773e+01
2.204210184821970486e+01,1.961772976115360478e+01
2.201698918773460889e+01,1.940332834299892539e+01
2.199299108788653712e+01,1.918892692484424600e+01
2.197614536085513137e+01,1.903145254609275483e+01
2.197014164132103176e+01,1.897452550668954885e+01
2.194851250644128271e+01,1.876012408853486946e+01
2.192789026669716179e+01,1.854572267038019007e+01
2.190824589504926223e+01,1.833132125222551068e+01
2.188955092956542359e+01,1.811691983407081352e+01
2.187177745553446684e+01,1.790251841591613413e+01
2.185489808813826684e+01,1.768811699776145474e+01
2.183888595565949942e+01,1.747371557960675759e+01
2.182371468320334174e+01,1.725931416145207820e+01
2.180935837691198742e+01,1.704491274329739880e+01
2.179579160865230847e+01,1.683051132514271941e+01
2.178298940115726268e+01,1.661610990698802226e+01
2.177092721360290639e+01,1.640170848883334287e+01
2.176174394270045198e+01,1.622826803976126442e+01
2.175960144296031373e+01,1.618730707067866348e+01
2.174904738253567160e+01,1.597290565252398231e+01
2.173915429416506839e+01,1.575850423436928693e+01
2.172989964471697633e+01,1.554410281621460754e+01
2.172126125742390457e+01,1.532970139805992638e+01
2.171321730014486207e+01,1.511529997990524521e+01
2.170574627394348255e+01,1.490089856175055161e+01
2.169882700196924574e+01,1.468649714359587222e+01
2.169243861862910805e+01,1.447209572544119105e+01
2.168656055903808166e+01,1.425769430728649567e+01
2.168117254873707367e+01,1.404329288913181450e+01
2.167625459366706053e+01,1.382889147097713511e+01
2.167178697038913526e+01,1.361449005282245395e+01
2.166775021654002487e+01,1.340008863466776035e+01
2.166412512151339342e+01,1.318568721651307918e+01
2.166089271735729938e+01,1.297128579835839979e+01
2.165803426987875824e+01,1.275688438020371862e+01
2.165553126994643307e+01,1.254248296204902502e+01
2.165336542498298300e+01,1.232808154389434385e+01
2.165151865063868541e+01,1.211368012573966269e+01
2.164997306263839860e+01,1.189927870758496908e+01
2.164871096879403112e+01,1.168487728943028792e+01
2.164771486117506782e+01,1.147047587127560853e+01
2.164696740842968836e+01,1.125607445312092736e+01
2.164645144824967105e+01,1.104167303496623376e+01
2.164614997997194124e+01,1.082727161681155259e+01
2.164604615731008508e+01,1.061287019865687142e+01
2.164612328120963980e+01,1.039846878050219203e+01
2.164636479282041392e+01,1.018406736234749665e+01
2.164675426657987956e+01,9.969665944192817264e+00
2.164727540340170009e+01,9.755264526038136097e+00
2.164791202396328984e+01,9.540863107883442495e+00
2.164864806208686687e+01,9.326461689728761328e+00
2.164946755820830404e+01,9.112060271574080161e+00
2.165035465292829997e+01,8.897658853419400771e+00
2.165129358064043430e+01,8.683257435264705393e+00
2.165226866323101262e+01,8.468856017110026002e+00
2.165326430384521927e+01,8.254454598955344835e+00
2.165426498071482797e+01,8.040053180800663668e+00
2.165525524104206667e+01,7.825651762645970067e+00
2.165621969493512111e+01,7.611250344491289788e+00
2.165714300939004389e+01,7.396848926336602403e+00
2.165800990231445766e+01,7.182447508181921236e+00
2.165880513658817108e+01,6.968046090027233852e+00
2.165951351415617054e+01,6.753644671872553573e+00
2.166011987014904250e+01,6.539243253717866189e+00
2.166060906702642441e+01,6.324841835563185910e+00
2.166096598873879486e+01,6.110440417408498526e+00
2.166117553490296999e+01,5.896038999253818247e+00
2.166122261498675527e+01,5.681637581099129974e+00
2.166109214249818038e+01,5.467236162944449696e+00
2.166076902917486890e+01,5.252834744789762311e+00
2.166023817916865468e+01,5.038433326635074927e+00
2.165948448322138731e+01,4.824031908480394648e+00
2.165849281282672223e+01,4.609630490325707264e+00
2.165724801437383817e+01,4.395229072171026985e+00
2.165573490326804773e+01,4.180827654016338712e+00
2.165393825802384242e+01,3.966426235861658434e+00
2.165184281432556901e+01,3.752024817706971049e+00
2.164943325905101190e+01,3.537623399552290770e+00
2.164669422425299317e+01,3.323221981397603386e+00
2.164361028109424012e+01,3.108820563242922663e+00
2.164016593373044373e+01,2.894419145088235279e+00
2.163634561313660498e+01,2.680017726933555000e+00
2.163213367087139716e+01,2.465616308778867172e+00
2.162751437277465172e+01,2.251214890624179787e+00
2.162247189259233338e+01,2.036813472469499509e+00
2.161699030552387768e+01,1.822412054314812124e+00
2.161105358168622104e+01,1.608010636160131401e+00
2.160464557948910524e+01,1.393609218005444017e+00
2.159775003891562406e+01,1.179207799850763516e+00
2.159035057470241981e+01,9.648063816960761319e-01
2.158243066941322041e+01,7.504049635413956310e-01
2.157397366639983360e+01,5.360035453867082467e-01
2.156496276264394396e+01,3.216021272320276903e-01
2.155538100147330383e+01,1.072007090773402505e-01
2.154734252454577259e+01,-6.229381771762867309e-02
2.154522652435894869e+01,-1.072007090773471893e-01
2.153454292186472685e+01,-3.216021272320276903e-01
2.152328931297234860e+01,-5.360035453867151300e-01
2.151148022270564297e+01,-7.504049635413956310e-01
2.149913008475661158e+01,-9.648063816960830152e-01
2.148625324742146248e+01,-1.179207799850763516e+00
2.147286397946603032e+01,-1.393609218005451122e+00
2.145897647592514446e+01,-1.608010636160131401e+00
2.144460486384085840e+01,-1.822412054314819008e+00
2.142976320794386424e+01,-2.036813472469499509e+00
2.141446551628269646e+01,-2.251214890624186893e+00
2.139872574580498821e+01,-2.465616308778874277e+00
2.138255780789533844e+01,-2.680017726933555000e+00
2.136597557387366919e+01,-2.894419145088242384e+00
2.134899288045874499e+01,-3.108820563242922663e+00
2.133294110639107899e+01,-3.306972145723981349e+00
2.133163322081235336e+01,-3.323221981397610048e+00
2.131402250115035102e+01,-3.537623399552290770e+00
2.129605741280888864e+01,-3.752024817706978155e+00
2.127775176005086877e+01,-3.966426235861658434e+00
2.125911933873187110e+01,-4.180827654016345818e+00
2.124017394133713310e+01,-4.395229072171026985e+00
2.122092936201470792e+01,-4.609630490325714369e+00
2.120139940160833802e+01,-4.824031908480394648e+00
2.118159787269361161e+01,-5.038433326635082032e+00
2.116153860462096148e+01,-5.252834744789769417e+00
2.114123544856908765e+01,-5.467236162944449696e+00
2.112070228261239890e+01,-5.681637581099137080e+00
2.111853968823639605e+01,-5.704009297580818760e+00
2.110010141798083083e+01,-5.896038999253817359e+00
2.107932020649419513e+01,-6.110440417408505631e+00
2.105835555340258836e+01,-6.324841835563185910e+00
2.103722151741088808e+01,-6.539243253717872406e+00
2.101593220553504793e+01,-6.753644671872553573e+00
2.099450177805363538e+01,-6.968046090027240957e+00
2.097294445349844239e+01,-7.182447508181921236e+00
2.095127451368788130e+01,-7.396848926336609509e+00
2.092950630880652696e+01,-7.611250344491296893e+00
2.090765426253460291e+01,-7.825651762645977172e+00
2.090413827008171666e+01,-7.860084464348051192e+00
2.088589158101822107e+01,-8.040053180800663668e+00
2.086410841689158246e+01,-8.254454598955344835e+00
2.084228939974026318e+01,-8.468856017110033108e+00
2.082044926600414669e+01,-8.683257435264712498e+00
2.079860284520174218e+01,-8.897658853419400771e+00
2.077676506516194621e+01,-9.112060271574080161e+00
2.075495095733059259e+01,-9.326461689728768434e+00
2.073317566215537866e+01,-9.540863107883449601e+00
2.071145443455358048e+01,-9.755264526038136097e+00
2.068980264946645065e+01,-9.969665944192824369e+00
2.068973685192703726e+01,-9.970321221163263914e+00
2.066843694411227617e+01,-1.018406736234750376e+01
2.064717562597199318e+01,-1.039846878050219203e+01
2.062603375063643085e+01,-1.061287019865687142e+01
2.060502711690098465e+01,-1.082727161681155970e+01
2.058417166327224734e+01,-1.104167303496624086e+01
2.056348347384504649e+01,-1.125607445312092736e+01
2.054297878429446556e+01,-1.147047587127560853e+01
2.052267398798782949e+01,-1.168487728943029502e+01
2.050258564222157176e+01,-1.189927870758497619e+01
2.048273047458848595e+01,-1.211368012573966269e+01
2.047533543377234011e+01,-1.219465409349461105e+01
2.046324939912696550e+01,-1.232808154389434563e+01
2.044411117957331570e+01,-1.254248296204903035e+01
2.042525854732730650e+01,-1.275688438020371862e+01
2.040670876165538417e+01,-1.297128579835839979e+01
2.038847927395682547e+01,-1.318568721651308628e+01
2.037058773471191842e+01,-1.340008863466776745e+01
2.035305200059615771e+01,-1.361449005282245395e+01
2.033589014176707721e+01,-1.382889147097713511e+01
2.031912044933077510e+01,-1.404329288913182339e+01
2.030276144299485708e+01,-1.425769430728650278e+01
2.028683187891565254e+01,-1.447209572544119105e+01
2.027135075774703310e+01,-1.468649714359587044e+01
2.026093401561766072e+01,-1.483536039367837311e+01
2.025638893728884682e+01,-1.490089856175055871e+01
2.024202794622129531e+01,-1.511529997990524521e+01
2.022817143185125488e+01,-1.532970139805992638e+01
2.021483908836266252e+01,-1.554410281621461465e+01
2.020205088238036240e+01,-1.575850423436929404e+01
2.018982706202232080e+01,-1.597290565252398231e+01
2.017818816620629008e+01,-1.618730707067866348e+01
2.016715503422131661e+01,-1.640170848883334997e+01
2.015674881557428222e+01,-1.661610990698802937e+01
2.014699098012259881e+01,-1.683051132514271941e+01
2.013790332850422615e+01,-1.704491274329739880e+01
2.012950800287698527e+01,-1.725931416145208530e+01
2.012182749797945291e+01,-1.747371557960677180e+01
2.011488467252622669e+01,-1.768811699776145474e+01
2.010870276095115372e+01,-1.790251841591614124e+01
2.010330538551236756e+01,-1.811691983407082063e+01
2.009871656877377433e+01,-1.833132125222551068e+01
2.009496074647838171e+01,-1.854572267038019007e+01
2.009206278082912434e+01,-1.876012408853487656e+01
2.009004797419418864e+01,-1.897452550668955595e+01
2.008894208325384412e+01,-1.918892692484424600e+01
2.008877133360730127e+01,-1.940332834299892539e+01
2.008956243485834747e+01,-1.961772976115361189e+01
2.009134259619976248e+01,-1.983213117930829483e+01
2.009413954251720469e+01,-2.004653259746298133e+01
2.009798153103447405e+01,-2.026093401561766782e+01
2.010289736852272924e+01,-2.047533543377234722e+01
2.010891642909761501e+01,-2.068973685192703726e+01
2.011606867262919707e+01,-2.090413827008171666e+01
2.012438466379099111e+01,-2.111853968823640315e+01
2.013389559177522514e+01,-2.133294110639108609e+01
2.014463329070336073e+01,-2.154734252454577259e+01
2.015663026076180131e+01,-2.176174394270045198e+01
2.016991969009440666e+01,-2.197614536085513848e+01
2.018453547748507049e+01,-2.219054677900982142e+01
2.020051225586495036e+01,-2.240494819716450436e+01
2.021788541668113837e+01,-2.261934961531919441e+01
2.023669113516474738e+01,-2.283375103347387736e+01
2.025696639653926212e+01,-2.304815245162856385e+01
2.026093401561766072e+01,-2.308732442247287153e+01
2.027904115169263122e+01,-2.326255386978324324e+01
2.030275822913382910e+01,-2.347695528793792974e+01
2.032809407096371501e+01,-2.369135670609261268e+01
2.035509058457995479e+01,-2.390575812424729918e+01
2.038379067759021979e+01,-2.412015954240198212e+01
2.041423829192725137e+01,-2.433456096055666862e+01
2.044647843929830344e+01,-2.454896237871135156e+01
2.047533543377234011e+01,-2.473062893481015223e+01
2.048065067395279470e+01,-2.476336379686603451e+01
2.051726519950145544e+01,-2.497776521502071745e+01
2.055586030033901324e+01,-2.519216663317540394e+01
2.059648750916898763e+01,-2.540656805133008689e+01
2.063919968660928816e+01,-2.562096946948476628e+01
2.068405106793722581e+01,-2.583537088763945633e+01
2.068973685192703726e+01,-2.586138945488836072e+01
2.073189843527487142e+01,-2.604977230579413927e+01
2.078216632999027880e+01,-2.626417372394882577e+01
2.083480654299185275e+01,-2.647857514210350871e+01
2.088988172783255948e+01,-2.669297656025819521e+01
2.090413827008171666e+01,-2.674626942941432972e+01
2.094835019157426004e+01,-2.690737797841287815e+01
2.100974925811267369e+01,-2.712177939656756109e+01
2.107385804915349681e+01,-2.733618081472224759e+01
2.111853968823639605e+01,-2.747965285795111967e+01
2.114123424305557108e+01,-2.755058223287693053e+01
2.121252268286333020e+01,-2.776498365103161348e+01
2.128683678574182991e+01,-2.797938506918629642e+01
2.133294110639107899e+01,-2.810735759230388453e+01
2.136498351256420136e+01,-2.819378648734098292e+01
2.144748594428184774e+01,-2.840818790549566586e+01
2.153337920710042752e+01,-2.862258932365035236e+01
2.154734252454577614e+01,-2.865625940030206209e+01
2.162460745635479498e+01,-2.883699074180504240e+01
2.171988475001857566e+01,-2.905139215995972179e+01
2.176174394270045198e+01,-2.914230191773663137e+01
2.182045541899363528e+01,-2.926579357811440119e+01
2.192616881047867139e+01,-2.948019499626908768e+01
2.197614536085513137e+01,-2.957805651759395360e+01
2.203770403337588490e+01,-2.969459641442377773e+01
2.215507160981767498e+01,-2.990899783257845712e+01
2.219054677900981432e+01,-2.997167145657864751e+01
2.227954518049104493e+01,-3.012339925073313651e+01
2.240494819716450792e+01,-3.032958152038930422e+01
2.241013735534418316e+01,-3.033780066888782656e+01
2.254981402701320548e+01,-3.055220208704250950e+01
2.261934961531918731e+01,-3.065532482763333633e+01
2.269741067194672013e+01,-3.076660350519719245e+01
2.283375103347387025e+01,-3.095449147521731348e+01
2.285380657984943298e+01,-3.098100492335187539e+01
3.098100492335187894e+01,-2.009180685418125734e+01
3.119540634150656189e+01,-2.015720631778577498e+01
3.140980775966124128e+01,-2.020454222860150040e+01
3.162420917781592067e+01,-2.023508141146572115e+01
3.183861059597061782e+01,-2.024999744533135981e+01
3.205301201412529366e+01,-2.025037852241450764e+01
3.226741343227998016e+01,-2.023723454583100079e+01
3.248181485043465955e+01,-2.021150354955771533e+01
3.269621626858935315e+01,-2.017405751421413740e+01
3.291061768674403254e+01,-2.012570764322953565e+01
3.312501910489871193e+01,-2.006720915623155221e+01
3.318916229467340884e+01,-2.004653259746298133e+01
3.333942052305340553e+01,-1.999863162479868350e+01
3.355382194120808492e+01,-1.992091608608544107e+01
3.376822335936277142e+01,-1.983497478648894941e+01
3.377458831252107530e+01,-1.983213117930829483e+01
3.398262477751745081e+01,-1.974026406213979357e+01
3.419702619567214441e+01,-1.963839925486745486e+01
3.423710216974467357e+01,-1.961772976115361189e+01
3.441142761382682380e+01,-1.952889451694183620e+01
3.462582903198150319e+01,-1.941302325226587655e+01
3.464256505454931556e+01,-1.940332834299892539e+01
3.484023045013618969e+01,-1.929023074369390400e+01
3.500891798535932509e+01,-1.918892692484424600e+01
3.505463186829087618e+01,-1.916181800633262000e+01
3.526903328644556268e+01,-1.902746941389787949e+01
3.534966413963552867e+01,-1.897452550668955595e+01
3.548343470460024207e+01,-1.888781309996321411e+01
3.567272335258994076e+01,-1.876012408853487656e+01
3.569783612275493567e+01,-1.874340390477052409e+01
3.591223754090961506e+01,-1.859400050090308198e+01
3.597894498725405299e+01,-1.854572267038019007e+01
3.612663895906429445e+01,-1.844024301400702015e+01
3.627411186240540530e+01,-1.833132125222551068e+01
3.634104037721897384e+01,-1.828254838798494575e+01
3.655544179537366745e+01,-1.812111558692981106e+01
3.656081154251784682e+01,-1.811691983407082063e+01
3.676984321352835394e+01,-1.795578994675728524e+01
3.683698731706320473e+01,-1.790251841591614124e+01
3.698424463168303333e+01,-1.778727296243101819e+01
3.710749115943827547e+01,-1.768811699776145474e+01
3.719864604983771272e+01,-1.761578288872687281e+01
3.737299851951157592e+01,-1.747371557960677180e+01
3.741304746799240633e+01,-1.744153134851816134e+01
3.762744888614708572e+01,-1.726467417216846556e+01
3.763376611520646975e+01,-1.725931416145208530e+01
3.784185030430176511e+01,-1.708519182804632308e+01
3.788888456309830133e+01,-1.704491274329739880e+01
3.805625172245645871e+01,-1.690356256544729519e+01
3.814084490919849202e+01,-1.683051132514271941e+01
3.827065314061114520e+01,-1.671996438644006844e+01
3.839001864697771538e+01,-1.661610990698802937e+01
3.848505455876582459e+01,-1.653456727809011895e+01
3.863673775883291484e+01,-1.640170848883334997e+01
3.869945597692050399e+01,-1.634753309502320207e+01
3.888129960065889179e+01,-1.618730707067866348e+01
3.891385739507519759e+01,-1.615901550167478717e+01
3.912397104650688817e+01,-1.597290565252398231e+01
3.912825881322987698e+01,-1.596915996782038327e+01
3.934266023138455637e+01,-1.577793732738218679e+01
3.936405917800340859e+01,-1.575850423436929404e+01
3.955706164953924286e+01,-1.558562076212628433e+01
3.960263000188124494e+01,-1.554410281621461465e+01
3.977146306769393647e+01,-1.539236175867374534e+01
3.984004692911948808e+01,-1.532970139805992638e+01
3.998586448584861586e+01,-1.519827225978609420e+01
4.007647351100411726e+01,-1.511529997990524343e+01
4.020026590400328814e+01,-1.500345669299324491e+01
4.031205764490891852e+01,-1.490089856175055871e+01
4.041466732215798885e+01,-1.480801215291793760e+01
4.051342085135506466e+01,-1.468649714359586866e+01
4.062906874031266824e+01,-1.454544387654401483e+01
4.067649178122789522e+01,-1.447209572544119105e+01
4.081549262216129392e+01,-1.425769430728650278e+01
4.084347015846734763e+01,-1.421460265749416152e+01
4.093471525782227616e+01,-1.404329288913182339e+01
4.104887370484848219e+01,-1.382889147097713511e+01
4.105787157662203413e+01,-1.381192647710488508e+01
4.114622583176245740e+01,-1.361449005282245395e+01
4.124168678871235727e+01,-1.340008863466776745e+01
4.127227299477672773e+01,-1.333094392833520558e+01
4.132763950089162108e+01,-1.318568721651308628e+01
4.140861971683615650e+01,-1.297128579835839979e+01
4.148667441293140712e+01,-1.276272003658264964e+01
4.148858727890378617e+01,-1.275688438020372040e+01
4.155808899991229310e+01,-1.254248296204903212e+01
4.162673467518777670e+01,-1.232808154389434385e+01
4.169452356715101615e+01,-1.211368012573966269e+01
4.170107583108608651e+01,-1.209271108482728252e+01
4.175459657997919294e+01,-1.189927870758497619e+01
4.181304253198101151e+01,-1.168487728943029502e+01
4.187060274131342652e+01,-1.147047587127560853e+01
4.191547724924076590e+01,-1.130079618304676714e+01
4.192605937126874238e+01,-1.125607445312092736e+01
4.197603405074473670e+01,-1.104167303496624086e+01
4.202514124713661658e+01,-1.082727161681155970e+01
4.207338703913662670e+01,-1.061287019865687142e+01
4.212077730628480765e+01,-1.039846878050219203e+01
4.212987866739546661e+01,-1.035663095798708788e+01
4.216372228039957548e+01,-1.018406736234750376e+01
4.220498143484979892e+01,-9.969665944192824369e+00
4.224543092436561409e+01,-9.755264526038136097e+00
4.228507801887051443e+01,-9.540863107883449601e+00
4.232392976070882895e+01,-9.326461689728768434e+00
4.234428008555013889e+01,-9.211996199821138376e+00
4.236199296763469846e+01,-9.112060271574080161e+00
4.239927423566157927e+01,-8.897658853419400771e+00
4.243577994177460511e+01,-8.683257435264712498e+00
4.247151624650749824e+01,-8.468856017110033108e+00
4.250648909638599093e+01,-8.254454598955344835e+00
4.254070422623916414e+01,-8.040053180800663668e+00
4.255868150370482539e+01,-7.925016357746408779e+00
4.257416716138047974e+01,-7.825651762645977172e+00
4.260688321965954373e+01,-7.611250344491296893e+00
4.263885751338613517e+01,-7.396848926336609509e+00
4.267009495112725403e+01,-7.182447508181921236e+00
4.270060023937831062e+01,-6.968046090027240957e+00
4.273037788410921678e+01,-6.753644671872553573e+00
4.275943219218599012e+01,-6.539243253717873294e+00
4.277308292185951899e+01,-6.436079392904717977e+00
4.278776727266829027e+01,-6.324841835563185022e+00
4.281538703798349843e+01,-6.110440417408506519e+00
4.284229520497733290e+01,-5.896038999253818247e+00
4.286849529584112872e+01,-5.681637581099137080e+00
4.289399063891581676e+01,-5.467236162944449696e+00
4.291878436937228258e+01,-5.252834744789769417e+00
4.294287942976786354e+01,-5.038433326635082032e+00
4.296627857047825927e+01,-4.824031908480394648e+00
4.298748434001419838e+01,-4.623819944240860735e+00
4.298898435000453588e+01,-4.609630490325714369e+00
4.301099913515404438e+01,-4.395229072171026985e+00
4.303232510109456399e+01,-4.180827654016345818e+00
4.305296423128036309e+01,-3.966426235861658434e+00
4.307291831724897690e+01,-3.752024817706978155e+00
4.309218895828713158e+01,-3.537623399552290770e+00
4.311077756096428715e+01,-3.323221981397610048e+00
4.312868533853183095e+01,-3.108820563242922663e+00
4.314591331018606724e+01,-2.894419145088242384e+00
4.316246230019270058e+01,-2.680017726933555000e+00
4.317833293687033347e+01,-2.465616308778874277e+00
4.319352565143056211e+01,-2.251214890624186893e+00
4.320188575816887777e+01,-2.127793413491215979e+00
4.320804067667171466e+01,-2.036813472469499064e+00
4.322187804552329027e+01,-1.822412054314819230e+00
4.323503758943762421e+01,-1.608010636160131401e+00
4.324751893662557478e+01,-1.393609218005451122e+00
4.325932151013218174e+01,-1.179207799850763516e+00
4.327044452574859434e+01,-9.648063816960830152e-01
4.328088698975564341e+01,-7.504049635413956310e-01
4.329064769649470890e+01,-5.360035453867151300e-01
4.329972522576111515e+01,-3.216021272320276903e-01
4.330811794001458992e+01,-1.072007090773471893e-01
4.331582415030197097e+01,1.072007090773402505e-01
4.332284582331114109e+01,3.216021272320276903e-01
4.332918855675544734e+01,5.360035453867082467e-01
4.333485785802334789e+01,7.504049635413956310e-01
4.333985898091167854e+01,9.648063816960761319e-01
4.334419693121591166e+01,1.179207799850763516e+00
4.334787647206017169e+01,1.393609218005444017e+00
4.335090212897686968e+01,1.608010636160131401e+00
4.335327819474495215e+01,1.822412054314812124e+00
4.335500873399553257e+01,2.036813472469499509e+00
4.335609758759316179e+01,2.251214890624179787e+00
4.335654837680048956e+01,2.465616308778867172e+00
4.335636450723367119e+01,2.680017726933555000e+00
4.335554917261553953e+01,2.894419145088235279e+00
4.335410535833295853e+01,3.108820563242922663e+00
4.335203584480485972e+01,3.323221981397603386e+00
4.334934321066655372e+01,3.537623399552290770e+00
4.334602983577595836e+01,3.752024817706971049e+00
4.334209790404705132e+01,3.966426235861658434e+00
4.333754940611530770e+01,4.180827654016338712e+00
4.333238614183995452e+01,4.395229072171026985e+00
4.332660972264712740e+01,4.609630490325707264e+00
4.332022157371825699e+01,4.824031908480394648e+00
4.331322293602755735e+01,5.038433326635074927e+00
4.330561486823184225e+01,5.252834744789762311e+00
4.329739824841649920e+01,5.467236162944449696e+00
4.328857377570042786e+01,5.681637581099129974e+00
4.327914197170299104e+01,5.896038999253818247e+00
4.326910318187561444e+01,6.110440417408498526e+00
4.325845757670062852e+01,6.324841835563185910e+00
4.324720515275959798e+01,6.539243253717866189e+00
4.323534573367312817e+01,6.753644671872553573e+00
4.322287897091442943e+01,6.968046090027233852e+00
4.320980434449785434e+01,7.182447508181921236e+00
4.320188575816887777e+01,7.306585416426981894e+00
4.319612116354456788e+01,7.396848926336602403e+00
4.318182856672627423e+01,7.611250344491289788e+00
4.316692552258845694e+01,7.825651762645970067e+00
4.315141082975422648e+01,8.040053180800663668e+00
4.313528311700945039e+01,8.254454598955344835e+00
4.311854084327025305e+01,8.468856017110026002e+00
4.310118229743325458e+01,8.683257435264705393e+00
4.308320559810889705e+01,8.897658853419400771e+00
4.306460869323846907e+01,9.112060271574080161e+00
4.304538935959464396e+01,9.326461689728761328e+00
4.302554520216571632e+01,9.540863107883442495e+00
4.300507365342323141e+01,9.755264526038136097e+00
4.298748434001419838e+01,9.934032133381249352e+00
4.298397197247285106e+01,9.969665944192817264e+00
4.296223724408783085e+01,1.018406736234749665e+01
4.293986637762467495e+01,1.039846878050219203e+01
4.291685610581998134e+01,1.061287019865687142e+01
4.289320298346785876e+01,1.082727161681155259e+01
4.286890338597658712e+01,1.104167303496623376e+01
4.284395350780345524e+01,1.125607445312092736e+01
4.281834936076643316e+01,1.147047587127560853e+01
4.279208677223109447e+01,1.168487728943028792e+01
4.277308292185951899e+01,1.183630093907688341e+01
4.276516138317098381e+01,1.189927870758496908e+01
4.273756864609999440e+01,1.211368012573966269e+01
4.270930382287427562e+01,1.232808154389434385e+01
4.268036198236175949e+01,1.254248296204902502e+01
4.265073799797700360e+01,1.275688438020371862e+01
4.262042654507866501e+01,1.297128579835839979e+01
4.258942209822701841e+01,1.318568721651307918e+01
4.255868150370482539e+01,1.339359532793013230e+01
4.255771892829863390e+01,1.340008863466776035e+01
4.252531109945510934e+01,1.361449005282245395e+01
4.249219246596263844e+01,1.382889147097713511e+01
4.245835666885891868e+01,1.404329288913181628e+01
4.242379713246374706e+01,1.425769430728649745e+01
4.238850706072935282e+01,1.447209572544119105e+01
4.235247943342656640e+01,1.468649714359587044e+01
4.234428008555013889e+01,1.473441323381961432e+01
4.231570700216217773e+01,1.490089856175055161e+01
4.227818228622319197e+01,1.511529997990524521e+01
4.223989756824305886e+01,1.532970139805992638e+01
4.220084488968470282e+01,1.554410281621460577e+01
4.216101604613524501e+01,1.575850423436928693e+01
4.212987866739545950e+01,1.592300385027476572e+01
4.211933376577343324e+01,1.597290565252398231e+01
4.207328240527977670e+01,1.618730707067866348e+01
4.202638155485772842e+01,1.640170848883334287e+01
4.197862297919579788e+01,1.661610990698802226e+01
4.192999818268849310e+01,1.683051132514271941e+01
4.191547724924076590e+01,1.689354004357308270e+01
4.187612936503251859e+01,1.704491274329739880e+01
4.181950963779331687e+01,1.725931416145207820e+01
4.176195473517473289e+01,1.747371557960675759e+01
4.170345673831550215e+01,1.768811699776145474e+01
4.170107583108608651e+01,1.769672487009214024e+01
4.163599257137287424e+01,1.790251841591613413e+01
4.156720484635933843e+01,1.811691983407081352e+01
4.149742392047559036e+01,1.833132125222551068e+01
4.148667441293140712e+01,1.836393505292702955e+01
4.141696398676310054e+01,1.854572267038019007e+01
4.133376371586913933e+01,1.876012408853486946e+01
4.127227299477672773e+01,1.891674326311567356e+01
4.124523831104089311e+01,1.897452550668954885e+01
4.114398902593471519e+01,1.918892692484424600e+01
4.105787157662202702e+01,1.936967339955731049e+01
4.103811720111831107e+01,1.940332834299892539e+01
4.091142941836253755e+01,1.961772976115360478e+01
4.084347015846734763e+01,1.973210160169589500e+01
4.076655600851144357e+01,1.983213117930828773e+01
4.062906874031266824e+01,2.001062992486156134e+01
4.059004948700581394e+01,2.004653259746298133e+01
4.041466732215798885e+01,2.020818626812528862e+01
4.031815096818132105e+01,2.026093401561766072e+01
4.020026590400329525e+01,2.032569829753033019e+01
3.998586448584861586e+01,2.043969091580026287e+01
3.991620936880129733e+01,2.047533543377234011e+01
3.977146306769393647e+01,2.054978702267976232e+01
3.955706164953924286e+01,2.065621457042328757e+01
3.948654331419035657e+01,2.068973685192703726e+01
3.934266023138455637e+01,2.075847727558373990e+01
3.912825881322987698e+01,2.085676786327206145e+01
3.901995938028924371e+01,2.090413827008171666e+01
3.891385739507519759e+01,2.095077313549003506e+01
3.869945597692050399e+01,2.104033280138692774e+01
3.850285431346885900e+01,2.111853968823639605e+01
3.848505455876582459e+01,2.112565353697163673e+01
3.827065314061115231e+01,2.120586760165975448e+01
3.805625172245645871e+01,2.128155415352817315e+01
3.790035824578899337e+01,2.133294110639107899e+01
3.784185030430177221e+01,2.135231215967972318e+01
3.762744888614708572e+01,2.141764358487246867e+01
3.741304746799240633e+01,2.147786166582921297e+01
3.719864604983771272e+01,2.153274828128096274e+01
3.713454450061126266e+01,2.154734252454577259e+01
3.698424463168303333e+01,2.158169919235116652e+01
3.676984321352835394e+01,2.162474790824447268e+01
3.655544179537366745e+01,2.166181177425960058e+01
3.634104037721897384e+01,2.169264275658073515e+01
3.612663895906429445e+01,2.171698333722668650e+01
3.591223754090961506e+01,2.173456612507112951e+01
3.569783612275493567e+01,2.174511344926080270e+01
3.548343470460024207e+01,2.174833693414963065e+01
3.526903328644556268e+01,2.174393705481749706e+01
3.505463186829087618e+01,2.173160267219094877e+01
3.484023045013618258e+01,2.171101054672770303e+01
3.462582903198150319e+01,2.168182482956903101e+01
3.441142761382682380e+01,2.164369653000148119e+01
3.419702619567214441e+01,2.159626295800405060e+01
3.401297251443291714e+01,2.154734252454577259e+01
3.398262477751745081e+01,2.153903521647698938e+01
3.376822335936277142e+01,2.147091175403280516e+01
